,id,name,overall_rating,review_count,address,zip
800,2jE8MmJk1R3vfCz0roFwXQ,Seoul Pho,4.0,183,450 S Western Ave,90020
801,yq4h4EASxG1qtHVpHAcM1Q,Hog's Head Pub,4.5,75,100 Universal City Plz,91608
802,JI5nDSILR7XPY5T7xTQ1VA,Le Comptoir,4.0,162,3606 W 6th St,90020
803,U7-UBPHK44Y_9wyfOmuHuA,The Boiling Crab,4.0,2466,3377 Wilshire Blvd,90010
804,iXBI6cgoZhI-pzhKf78yyw,Mastro's Ocean Club,4.0,70,1200 S Figueroa St,90015
805,1e2xUWqt4YeoWhCKFqpDsg,Hakata Izakaya HERO,4.5,104,1929 Westwood Blvd,90025
806,QKNCjonKZ8OkfbCD_j7JHA,La Boucherie,4.0,440,900 Wilshire Blvd,90017
807,w2tw_rS7uB-9KwjDkQOg4A,Bull & Dragon,4.5,21,1842 W Washington Blvd,90007
808,Itqs4uvaV25bpljDblTLkw,Study Hall,4.0,168,2827 S Hoover St,90007
809,t5ma51ZbTl40_pG4RxEglg,Crispy Cuban,4.0,69,1314 W 12th St,90015
810,eOE6OQX0P87jALUycKvR_w,Bollywood Grill,4.5,135,6756 Hollywood Blvd,90028
811,MKzpvCubZUrS3WKa9NIgdQ,n10 Los Angeles,4.0,291,8436 W 3rd St,90048
812,zbO-Y5Xi2UbtcRaYysGhmQ,La Brea Ramen and Sushi,4.0,556,5224 Wilshire Blvd,90036
813,nMj6IEft0iSGtWoiJy8vjw,SongDo Seafood,4.5,34,608 S New Hampshire Ave,90005
814,iD-G9bACYgkBWOq_IAGVVA,The Grain Cafe,4.5,1085,4222 W Pico Blvd,90019
815,IPb017U65V56piqOE1T12g,Metztli Taqueria,5.0,13,7953 Santa Monica Blvd,90046
816,f2Kf3p31IQMiFl2jHXrVaA,Brick & Flour,4.0,1916,1015 N Pacific Ave,91202
817,2DA_uS3r3whobKVWYs9fpw,Soban,3.5,443,4001 W Olympic Blvd,90019
818,-XwCatxfjyujeYbhh6ukrQ,Larchmont Village Wine Spirits & Cheese,4.5,1005,223 N Larchmont Blvd,90004
819,tIi1cO3cqs10h482ZhjnpQ,GOZEN - Japanese Sake Bistro,4.5,53,521 N La Cienega Blvd,90048
820,4uSZ0G-8hteI26CBYWnwgg,Amandine Patisserie Cafe KTown,4.0,363,3121 W Olympic Blvd,90006
821,szcrp3Yhq6LvblvN7aK39A,Kismet Rotisserie,4.0,145,4666 Hollywood Blvd,90027
822,N1MS1OZtuvAUY56xtpr04Q,Byrdie's Rotisserie,4.5,79,8030 W 3rd St,90048
823,eXZyAF5Xk1u-d9vnkeNPXg,Birdies,4.0,2135,314 W Olympic Blvd,90015
824,5BC0n-Fz8ipkXjZ0P1CiUg,Bootleg Pizza,4.5,134,1066 S Fairfax Ave,90019
825,QEGYtRXGlpuco8jE7u0tGw,Marino Restaurant,4.5,447,6001 Melrose Ave,90038
826,uJK1SCcuw4y5stmMKFFmtg,Simply D's Chicken Strips N Dips,3.5,306,4641 W Washington Blvd,90016
827,lXipm1mnODP19kdviBqn4g,La Chuperia,4.5,308,3742 S. Flower St.,90007
828,BZcPwijPRqY7tynRzt2UTA,Eggslut,3.5,439,8500 Beverly Blvd,90048
829,J_lx7R83sKaXGwAE0_YKoA,Wok Bar,4.0,69,3055 W 7th St,90005
830,LY7ERi0y0OPzk-pNhFadDw,Camphor,4.5,81,923 East 3rd St,90013
831,RoM0cwCsu6CJC_pb8iJqxw,La Cocina Mexicana,5.0,8,5520 Santa Monica Blvd,90038
832,PIZ8NNL-JBWjKAJYJhsOXg,Il Tramezzino - Beverly Hills,4.0,631,454 N Canon Dr,90210
833,iFQOcE33X12V_iO4WY1qqg,Tokyo Cube,4.5,586,3175 Cahuenga Blvd W,90068
834,cn0oI6wtGmDXzJy9x8kZYw,Here & Now,4.0,180,300 S Santa Fe Ave,90013
835,HMtELtG-dOPDpdxZeW0G2g,Thai Angel,4.5,108,149 N Western Ave,90004
836,aScRMC73mg2mCFRgzrC_mQ,Nugtown,5.0,23,5200 Melrose Ave,90038
837,4WxdnpUFTCr8XU_8lPpX8w,Shake Shack,3.5,807,6201 Hollywood Blvd,90028
838,1ZEUvoDlg7ixlwwlK2a3mQ,Ha Sun Saeng - Master Ha,4.5,378,1147 S Western Ave,90006
839,ml2zE3ybWyJmQlSKsf1SZA,The Drunken Burrito,4.5,52,6655 Hollywood Blvd,90028
840,VzHJuws0xqcqDe5D9vNRUw,Lobster & Beer,4.0,1070,3456 Motor Ave,90034
841,BIQ7JSxF8dWwwNxVwbCxtw,Cafe Nemo,5.0,17,1032 Crenshaw Blvd,90019
842,glBduWUBLI4AEVAym4W6Ug,Burgers 99,4.0,152,131 S La Brea Ave,90036
843,5V7zNZ9IdSUCYrZRXAg2hA,Yard House,3.5,2913,800 W Olympic Blvd,90015
844,9FuxqbYXM0vaPnzrQ7B_qQ,Soowon Galbi KBBQ Restaurant,4.5,2762,856 S Vermont Ave,90005
845,jCDnwiF2JN5OBbzwlrWuhA,Myung In Dumplings,4.0,838,3109 W Olympic Blvd,90006
846,Z3Vbl79nkhkwZ3D2JYAjAg,Crawford's,4.5,345,2616 Beverly Blvd,90057
847,geGu4PB5dJax9r-zEQV-gg,The Capital Grille,4.5,118,700 W 9th St,90015
848,eC6LKNPIDWHFj4KgDZgpJQ,Uncle Johnny's Burgers,5.0,103,,90028
849,FBRxoQSWtziiU_A5tscVGA,La Barca Restaurant,4.0,987,2414 S Vermont Ave,90007
850,c5lBujpxYy8vPqF4bYkGcg,Kai's Table,3.5,174,1091 S Hope St,90015
851,coTzuG6YYIwexqL4BOTeNQ,Buil Samgye Tang,4.5,487,859 S Western Ave,90005
852,LruRPzJ1nOS3_04LV1HAUA,Mr Fries Man,3.0,82,3844 S Figueroa St,90037
853,00oKmxvpfwk1oikKnQAXDg,Simonette,4.0,291,3927 Van Buren Place,90232
854,aQFguaddjBna3ZIBsxjeeA,Joan's on Third,4.0,2467,8350 W 3rd St,90048
855,cr5ZdMoW11llelF8Dv82QA,Olive Garden Italian Restaurant,3.5,93,4835 Venice Blvd,90019
856,hsg7A_rxF-G4Zp0TgAsIfw,Freedman's,3.5,228,2619 Sunset Blvd,90026
857,RM7bFAKup8tBn8DMPhmHFg,Somemore LA,4.5,81,2717 W Olympic Blvd,90006
858,fp3o_H2qW8OgScWO4F4udA,Phorage WeHo,4.0,109,7326 Santa Monica Blvd,90046
859,8fnmCiqpLdtU2XvmofwjpA,Hoy's Wok Chinese Kitchen,4.0,774,7105 W Sunset Blvd,90046
860,DTNkPkI26mgK-HChoFtusw,Kimbap Paradise,4.0,249,401 S Vermont Ave,90020
861,Cbi-gvzS75V2xef4xcwnxQ,Lumière Brasserie ,4.5,49,2025 Avenue of the Stars,90067
862,ialCeqYzy-N5NujJq1GikA,Wako Donkasu,4.0,709,3377 Wilshire Blvd,90010
863,J_brGEHHikhvEUiVVwVCsg,Tartine West Adams,4.0,63,5335 W Adams Blvd,90016
864,I0Z8r5SGmklK3mqzbcHrUw,Breakfast Republic,4.0,235,7141 Santa Monica Blvd,90046
865,bW10JkbOUpWUnDe_4AMwkA,Dha Rae Ok,4.0,102,1108 S Western Ave,90006
866,qDmJaJjLtjcB4Evd-VCbNA,Simpang Asia,4.0,1935,10433 National Blvd,90034
867,DFxdMe57YmQ54HK3cu3vpQ,Torigoya,4.0,204,123 Astronaut E S Onizuka St,90012
868,lYfTKG3uhA5m4coAqWu4ng,Jaragua,4.0,481,4493 Beverly Blvd,90004
869,rIkpMo_HRh3XkH_Te-v7-A,LA Number 1 Chueotang,4.5,33,4251 W 3rd St,90020
870,VB9-IUhiToEhirKHh7M7AA,AIR FOOD L’APPART,5.0,103,130 E 6th St,90014
871,R3dhPDcl3bYhRXwCWvIK2w,MORIHIRO,4.5,74,3133 Glendale Blvd,90039
872,L0eVmdUGzKcyYID5zJqNZA,Muerdeme,5.0,8,4850 Fountain Ave,90029
873,wyZWl-NqeTa38KloWu5jQw,Friends & Family,4.0,224,5150 Hollywood Blvd,90027
874,r-fSfUmzulH_k8_hfrEFVw,All About the Bread,4.0,1172,7111 Melrose Ave,90046
875,gp4dXraq09Bv-v19Dn0k9w,Moderno Cocina,4.5,34,7511 Santa Monica Blvd,90046
876,VKr1eRPJAH7RIAHXtrSG6A,Miari Noodle House,4.0,162,3224 W Olympic Blvd,90006
877,C-XzWJ99b6nFCQAAfh3mrQ,Fukurou Ramen,4.0,599,5103 Hollywood Blvd,90027
878,s-sVDE_DJjhlGwJMentdkQ,La Casita,4.0,49,939 S Figueroa,90015
879,FSJrDmvmVUyyYDUR_atwsw,Bridgetown Roti,4.5,67,672 South Santa Fe Ave,90021
880,vPL697H_kC4p_PRFzXCR_w,Dogs Chicks,4.0,61,1551 W 7th St,90017
881,osx53rqjXe6l9f5FJraVZw,Yamashiro Hollywood,3.5,4959,1999 N Sycamore Ave,90068
882,JicwLizIrqIvzn7LEBpHlQ,Wako Donkasu,4.0,637,2904 W Olympic Blvd,90006
883,5zYBoDGqO__fe5TYs6JapA,New Kamara Restaurant,4.5,67,709 N Hill St,90012
884,FsdfS-F31Ri-6_84WYoVdw,Soonheene Koreatown,5.0,7,3250 W Olympic Blvd,90006
885,oZb8ELhulgbxfVAU5FX25A,Dubai Sauce Modern Grill,4.5,340,6510 Hollywood Blvd,90028
886,QADDG3waUFFqhjnSn_qfsA,The Black Cat,3.5,552,3909 Sunset Blvd,90029
887,diid88kbY0ox_r_3jc6fBA,LA Tofu House,4.0,94,401 S Vermont Ave,90020
888,GfqdLQ1Xs-yvGq_BHVm8HQ,Louisiana Pico Seafood,4.0,127,3601 W Pico Blvd,90019
889,8RXJiao_twvDmzDAqwkw6w,KOBUNGA,4.5,213,929 W Jefferson Blvd,90089
890,ZROWIc3EfvE5kiLu-uedTw,Witch's Chicken,4.5,160,3250 W Olympic Blvd,90006
891,FZVggU2nUN7YnCiZfpWjyw,Connie & Ted's,4.0,2064,8171 Santa Monica Blvd,90046
892,UUlGlPfy0FsReQ2LWWBSWw,Tire Shop Taqueria,4.5,608,4069 S Avalon Blvd,90011
893,AMiUog-9o-qT-uNWfTwuLg,CUT Beverly Hills,4.0,1738,9500 Wilshire Blvd,90212
894,azyDb-6veFabKKIfLleiMg,Tere's Mexican Grill,4.0,627,5870 Melrose Ave,90038
895,vh76YbStP7hrocP_TOspVg,The Jolly Oyster Bar,4.5,114,9355 Culver Blvd,90232
896,PXYKRPkEcf4Mczfp_AfP0w,Corn Man,4.5,1044,2338 Workman St,90031
897,tNLPTQYYfzh3IL7YoS1s_g,District,4.0,600,700 West 7th St,90017
898,MltwcufAgZHUftzJhFEfKw,Krack N Krab,4.5,183,222 N Western Ave,90004
899,Zof4QDg2sJe3kle1cP9I9g,Carasau,4.5,333,3918 Van Buren Pl,90232
900,fDIERa8MupwJMTJ97upAPg,Ackee Bamboo Jamaican Cuisine,4.0,472,4305 Degnan Blvd,90008
901,bntaaduchQQiBI7Dt12Pgw,Thank U Pho,4.0,769,3522 B W 8th St,90005
902,H_1Sl-twyrUqmBWB1Zx_Pw,Eastside Italian Deli - Los Feliz,4.5,63,1761 N Vermont Ave,90027
903,sW4TXgV9Sl-PMKJHINMkqQ,The Office Hours,5.0,2,919 Albany St,90015
904,eIip70AtYPjJsC4kh1uTjg,Neri's,4.0,321,3377 Wilshire Blvd,90010
905,N4pjPdbE4mM1THvdj5085w,Barbrix Wine Shop & Restaurant,4.0,1217,2442 Hyperion Ave,90027
906,7Obw1m6265thex8r9BKwJw,Seorae Village Pork BBQ,4.5,71,2585 W Olympic Blvd,90006
907,Tkzh221MTpFI7SAIgx4Otw,Haute Mess LA,4.5,111,7673 Beverly Blvd,90036
908,SRbi5518kE2bAmWndx90BA,The Wine Bar,4.0,68,2301 N Highland Ave,90068
909,et-BaxAfGLpTufqfimbPUg,Mountain Cafe,4.5,246,3470 W 6th St,90020
910,H6zhdp4uIC7a8Dq-ZBjH4Q,Wax Paper - Los Angeles,4.5,375,2902 Knox Ave,90039
911,S8rXjn2aMaoONx468cWRag,Jang Choong Dong JokBal,4.0,101,2716 W Olympic Blvd,90006
912,yAuYzMcr57EVrPzyOcODlQ,Comfort LA,4.0,1072,1110 E 7th St,90021
913,IBthDLHW6EPfIgOHuwhf7w,SongHak Korean BBQ,4.5,349,356 S Western Ave,90020
914,B6fT0KdNWPKH9Yjaz06NiA,Biriyani Kabob House,4.5,1039,3525 W 3rd St,90020
915,oiWgt8ncTDsM9_aij6tCyw,Bianca,4.5,328,8850 Washington Blvd,90232
916,ZfQmSPXjoZn6ug6nyeQqDw,Todos Santos LA,4.5,9,5946 Sunset Blvd,90028
917,JZzDVtjYVM-_mrYBFObROg,Il Patio di Eataly,4.5,4,10250 Santa Monica Blvd,90067
918,adrzBN4C3jpoCAzJX-xscw,Pa Ord Noodle,4.0,1621,5301 W Sunset Blvd,90027
919,BqafbG9ISkSUhtH1YHsEWg,Sawa,4.5,7,111 San Pedro St,90012
920,oGV5efg62_PKRJsVNJmtCQ,Ariyoshi Sushi Cafe Izakaya,4.0,1180,5358 Wilshire Blvd,90036
921,tWkqjOEcoDuh5hvMdRSa7Q,Swift Cafe,4.5,96,4279 1/2 Crenshaw Blvd,90008
922,MSMezewQ94U99Q0ufNBGLQ,Aizen,5.0,64,232 E 2nd St,90012
923,JFc9t0vL5n2bMLvTwcWGOQ,Fat Dragon,3.5,252,3500 W Sunset Blvd,90026
924,Q1M5NCS2eLnOfhOVhicywA,Coin De Rue Bakery & Cafe,4.5,126,1110 S Western Ave,90006
925,Su2ts0CfPazGJe6zWNb12A,Fresh Corn Grill,4.5,1102,8714 Santa Monica Blvd,90069
926,37gMBHZA9OVE_tckoSRC4Q,Lindo Oaxaca,4.5,87,322 E Washington Blvd,90015
927,3OJt-Xj45NfCCFwaeKMaeg,Luv2Eat Thai Bistro,4.0,1137,6660 W Sunset Blvd,90028
928,VlM9Xuc5RAAI2IFZGTBlWA,Majangdong,4.5,84,3063 W 8th St,90005
929,nUT0BaARIUa1I_qV39mj9A,Ostrich Farm,4.0,497,1525 W Sunset Blvd,90026
930,YogbTMhCedN50yU_-Cyygg,Lulu,4.0,56,10899 Wilshire Blvd,90024
931,xQWYGO2S3GrOe_fm6NcRbw,The Thai Thing,4.0,380,6015 W 3rd St,90036
932,hGlDWVo8uqxksFSwWC3AZA,Uovo - Marina del Rey,4.0,230,4635 Admiralty Way,90292
933,W8RQPUOgLC7d_kO0h3B_QA,Calif Chicken Cafe,4.0,1058,6805 Melrose Ave,90038
934,3Pb-4J48-EC3-e8pbaLPOg,Esco's Pizza,5.0,92,615 N La Brea Ave,90036
935,_joblNyGX1-cs4ZZHYCNvw,King's Hawaiian Grill,4.0,8,1000 Vin Scully Ave,90012
936,uMar62it3cUFxPRuXbYoMw,Mel's Fish Shack,4.0,540,4524 W Jefferson Blvd,90016
937,R5Y4lnegexOOWjEHI16IyQ,Bubba Gump Shrimp,3.5,1405,1000 Universal Studios Blvd,91608
938,4H_NG76ffZOuw79qmiRJxg,Moobongri Soondae BBQ,3.5,135,545 S Western Ave,90020
939,VBJD0FVv5gxyYltvnwi5qQ,Chinatown Express,4.5,96,4201 Beverly Blvd,90004
940,A645aTNuEoeXp1AniiDd-Q,Highlight Restaurant,4.0,16,1651 1/2 N La Brea Ave,90028
941,SvI6fyIQqBWswxwcE3LaOw,Margot,3.5,927,8820 Washington Blvd,90232
942,Nn74X-xVs_QKcim4jtiJeA,Kuushi Sushi,4.5,14,5905 W Wilshire Blvd,90036
943,J5VIIA_KdB33zQR8vgo5MA,Gus's Drive In,3.5,494,1657 W 3rd St,90017
944,LUUZPyjyEPLb6Zdc1zx_aA,Elbow Room,4.5,267,1634 N Cahuenga Blvd,90028
945,U8BIlthPiYnygxg8OlFFfA,Mesón Cafe,4.5,430,459 N Western Ave,90004
946,RYEGamxaPofHUOH75J22OA,Cafe Amici,4.0,274,469 N Doheny Dr W,90210
947,egFoQz8MfqxtabJN1rdIYQ,Uovo - Studio City,4.5,179,12833 Ventura Blvd,91604
948,52lP22xMZIJX--2sPhEm_g,Sunset Grill Cafe,4.5,3,1300 N Vermont Ave,90027
949,CMp0w5cySb4n4XxgmoFdZQ,Capital Seafood Beverly Hills,4.0,304,50 N La Cienega Blvd,90211
950,vXQJSrp5MyC675Pa0ZCVAg,The Milky Way,4.5,115,9108 W Pico Blvd,90035
951,RzSS1N7DrsNTbcUtRrwZDg,KazuNori Marina Del Rey,4.5,191,4635 Admiralty Way,90292
952,zDrvxUy2yUeXOyjpAO5o7w,Zarape Hollywood Hills,3.5,4,2011 N Highland Ave,90068
953,edhKYvJvIFgfREnUFewxiw,SYTK Sullungtang,5.0,50,2717 W Olympic Blvd,90006
954,Vofb2CP_2rSeBvOgy1679A,Get Bbul,4.0,224,3189 W Olympic Blvd,90006
955,ifjQzwvW_cW8u88GzMaUWg,Horses,4.0,125,7617 Sunset Blvd,90046
956,XIDSjZsBkra6y4HsSOD0eQ,The Douglas,4.5,44,1400 W Sunset Blvd,90026
957,3lVM3iTSu5pD2gO2s8dulQ,Gonjiam,4.0,98,4653 Beverly Blvd,90004
958,BHfx-sSC4ccN2VLht66nBQ,Patina Grill,3.0,4,Music Ctr,90012
959,IxBMrUR6XL_aQo2e_8YcEg,Tacos 1986,4.0,202,7235 Beverly Blvd,90036
960,6iJ_E5tMJII601mrzwwdrQ,Uncle John’s Cafe,4.0,864,834 S Grand Ave,90017
961,d88cW5I72q8VxFTgh2pSaw,Mi Ranchito Veracruz,4.5,50,5200 Melrose Ave,90038
962,3dyOjCDS6JqUEr7CkZZNMg,Roberta's,3.5,622,8810 Washington Blvd,90232
963,ii6YiETRUUjabTFi5QO5Rg,Jane Q,4.0,145,1800 Argyle Ave,90028
964,Q3pwRtT8v8oTCKFEYJgCbg,Cassell's Hamburgers,4.0,1764,3600 W 6th St,90020
965,KIAbtzdLZOsDNgiIqoLRMw,JunTong SulLungTang,4.0,286,869 S Western Ave,90005
966,S2OkmL1vW58zbjSZg9TEKQ,California Bowl,3.5,191,706 N Vermont Ave,90029
967,gOARdDJj9lgS4tEuXfUPvw,King Donkatsu,4.0,47,450 S Western Ave,90020
968,k2dhvRV0gtPoDWLuH2OMTQ,ACA Grill,4.5,511,3062 W 8th St,90005
969,I8EMnlUoqoJYzq0RPDuUDQ,Blue Elephant Café,4.5,68,2024 W Washington Blvd,90018
970,wLCvFpvuTdYPuamP8E0nTA,Kim's Restaurant,4.0,234,3860 S Crenshaw Blvd,90008
971,pYBTDOFJL1I8OCz3uDDTfQ,The G Spot,4.5,10,856 E 24th St,90011
972,0uA5OgE1veZF61HtS9ewGQ,First Draft Taproom & Kitchen,4.0,194,1230 S Olive St,90015
973,ewBzn3KF9B7Iw2sYirNM7A,Island Boy Cafe,4.5,22,5025 W Pico Blvd,90019
974,JAcMCVZqG79ZC3nY10p0rA,Tocaya - Hollywood,4.0,566,6550 Sunset Blvd,90028
975,bghqzf2axVNPrX_RAsRZew,Da Pasquale Restaurant,4.5,870,9749 Santa Monica Blvd,90210
976,gEZzvxvK0VtlTXQKelsSxw,Waku Waku Sakebar,4.0,161,1511 N Cahuenga Blvd,90028
977,G35DVlDn65evll2PiGHfQw,Rocco's Neighborhood Pizza,4.0,682,6335 Wilshire Blvd,90048
978,_m17RWLoKvoE1vkcu1mocA,Sunday Gravy,4.5,338,1122 Centinela Ave,90302
979,n--nWwEfxuhWUFeQn9DmSA,Abernethy's,3.5,85,220 N Hope St,90012
980,vD_vPxFQ8Bf4OO32bVsPxg,The Phoenix,4.0,277,8480 W 3rd St,90048
981,D1-dmCe-M6wDi7zXFzgdnA,Mandolin Taverna,4.5,41,1000 S Santa Fe Ave,90021
982,8efc5mYSXUk-GONWr1IScQ,Crispy Pork Gang,3.0,901,5253 Hollywood Blvd,90027
983,t__k23QspwzSrYQTPexXjA,Kashtan,4.5,54,7707 Santa Monica Blvd,90046
984,JSUHJjNr0Vi-MKIKwR_qWw,Dinner With Dres,5.0,10,,90017
985,C_3-Xh9AvJx1ugwvPbQ-OA,Zuma Pop Up at Inko Nito,5.0,1,225 S Garey St,90012
986,I0ume85kAiuEwJ8whH9xXQ,California Market Gimbap & Udon,4.0,81,833 S Western Ave,90005
987,VIPpAJRIiXHzXY3ydz1qww,Bachi Yaki,3.5,46,7661 Melrose Ave,90046
988,1VUA250wk0Yisiez5r5CGg,Choeng Wun Korean BBQ Buffet Restaurant,4.0,225,944 N Western Ave,90029
989,hagTEXx6TQqcT6d_2gz_5w,Rich's BBQ,5.0,68,4100 Sunset Blvd,90029
990,h-fFU-i-WDBjCxqkn0Ve8A,MRKT,4.0,12,6300 Wilshire Blvd,90048
991,Wjckf5QPdVQw1ZG82zEarA,M Grill,4.5,2376,3832 Wilshire Blvd,90010
992,12jL9bVids7OgTm_0_JCbg,The 3rd Stop,4.0,704,8636 W 3rd St,90048
993,cy4gzhbr1C-zG2K-BdxH6g,The Pie Hole,4.0,577,6314 Hollywood Blvd,90028
994,3IoIViOW1W38eQOPWm0_DA,Ebaes,4.0,897,2314 S Union Ave,90007
995,4JZK5nkIP6vKXdWNK8qXEg,Burger She Wrote,4.0,132,7454 1/2 Beverly Blvd,90036
996,WQqFyF6FxTVRojoSN4Nljw,Jae Bu Do,4.0,543,474 N Western,90004
997,IUm-XR_PcbHIARMv8HH0Zg,Good Clean Fun,4.5,60,868 S Olive St,90015
998,8rz9ALsUL8M75OgBpxNH4Q,Mr.Charlie’s,4.5,151,612 N La Brea Ave,90036
999,vu8S4ESHmqWnoVT80lbnUg,Umeda,4.5,152,1253 Vine St,90038
